,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
192,Гранит Инвест,real_estate_agent,https://spb.cian.ru/rent/flat/294697668/,Санкт-Петербург,rent,flat,4,8,3,120.8,1572,190000,0,Петроградский,Морской проспект,33,Крестовский остров
193,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/290957097/,Санкт-Петербург,rent,flat,6,12,3,155.0,1935,300000,0,Петроградский,Песочная набережная,12,Петроградская
194,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294193237/,Санкт-Петербург,rent,flat,8,8,3,108.0,1388,150000,0,Приморский, Савушкина,104,Старая Деревня
195,Самолет Плюс Санкт-Петербург Приморский,real_estate_agent,https://spb.cian.ru/rent/flat/294239765/,Санкт-Петербург,rent,flat,2,12,1,45.0,733,33000,0,Приморский, Оптиков,45к1,
196,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294774788/,Санкт-Петербург,rent,flat,3,8,1,36.3,1652,60000,0,Петроградский,Петровский проспект,24к2,Крестовский остров
197,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/280953033/,Санкт-Петербург,rent,flat,11,18,3,110.0,727,80000,0,Калининский,Гжатская ,22к3,Академическая
198,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294312587/,Санкт-Петербург,rent,flat,8,23,2,54.0,1111,60000,0,Московский,Дунайский проспект,7к7,
199,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294459571/,Санкт-Петербург,rent,flat,15,18,2,54.0,1296,70000,0,Московский, Среднерогатская,16к5,Звездная
200,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/293985616/,Санкт-Петербург,rent,flat,19,19,3,72.0,1250,90000,0,Адмиралтейский,Московский проспект,73к5,Фрунзенская
201,Самолет Плюс Санкт-Петербург Приморский,real_estate_agent,https://spb.cian.ru/rent/flat/294778340/,Санкт-Петербург,rent,flat,15,26,2,76.0,855,65000,0,Невский,проспект Большевиков,7к3,
202,Адвекс,real_estate_agent,https://spb.cian.ru/rent/flat/293329419/,Санкт-Петербург,rent,flat,3,13,3,110.3,1405,155000,0,Центральный,набережная Воскресенская,4,Чернышевская
203,QASABO,real_estate_agent,https://spb.cian.ru/rent/flat/292528911/,Санкт-Петербург,rent,flat,7,19,2,54.2,1254,68000,0,Московский,Пулковское шоссе,20к4,Московская
204,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/293907352/,Санкт-Петербург,rent,flat,3,7,3,184.0,1086,200000,0,Петроградский,Вязовая ,8,Крестовский остров
205,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294458003/,Санкт-Петербург,rent,flat,5,6,2,78.0,1923,150000,0,Центральный,Миллионная ,12,Гостиный двор
206,Las Vegas - офис СПБ,real_estate_agent,https://spb.cian.ru/rent/flat/294421307/,Санкт-Петербург,rent,flat,13,23,3,115.3,693,80000,0,Приморский,Дибуновская ,50,Старая Деревня
207,ОБЪЕКТ,real_estate_agent,https://spb.cian.ru/rent/flat/289791702/,Санкт-Петербург,rent,flat,7,15,3,102.0,1078,110000,0,Петроградский,Дивенская ,5,
208,Las Vegas - офис СПБ,real_estate_agent,https://spb.cian.ru/rent/flat/294129134/,Санкт-Петербург,rent,flat,8,8,3,109.0,1284,140000,0,Приморский, Савушкина,104,Старая Деревня
209,Las Vegas - офис СПБ,real_estate_agent,https://spb.cian.ru/rent/flat/293913978/,Санкт-Петербург,rent,flat,3,10,1,28.0,1964,55000,0,Центральный,Социалистическая ,21,Лиговский проспект
210,ID 83314166,unknown,https://spb.cian.ru/rent/flat/295015271/,Санкт-Петербург,rent,flat,14,19,1,40.0,875,35000,0,Московский,5-й Предпортовый проезд,10к1,Московская
211,ID 97420599,homeowner,https://spb.cian.ru/rent/flat/295021067/,Санкт-Петербург,rent,flat,17,22,1,45.0,933,42000,0,Калининский,Гжатская ,22к3,Академическая
212,ID 109816722,homeowner,https://spb.cian.ru/rent/flat/295068434/,Санкт-Петербург,rent,flat,9,10,2,57.8,605,35000,0,Невский, Крыленко,43К1,Улица Дыбенко
213,Виталий Ревякин,realtor,https://spb.cian.ru/rent/flat/294955462/,Санкт-Петербург,rent,flat,3,12,3,100.0,800,80000,0,Василеостровский, Беринга,1,Василеостровская
214,ID 94365233,homeowner,https://spb.cian.ru/rent/flat/294248107/,Санкт-Петербург,rent,flat,4,5,2,51.0,725,37000,0,Калининский,Гражданский проспект,115К3,Гражданский проспект
215,Виталий Ревякин,realtor,https://spb.cian.ru/rent/flat/294866263/,Санкт-Петербург,rent,flat,7,13,1,37.0,810,30000,0,Приморский,проспект Орлово-Денисовский,19к1,Проспект Просвещения
216,ID 17117022,homeowner,https://spb.cian.ru/rent/flat/294784053/,Санкт-Петербург,rent,flat,2,14,2,53.0,754,40000,0,Калининский,Кондратьевский проспект,62к6,Лесная
217,7City,real_estate_agent,https://spb.cian.ru/rent/flat/268987954/,Санкт-Петербург,rent,flat,2,5,2,65.0,1538,100000,0,Центральный,Караванная ,14,Гостиный двор
218,ID 109789255,homeowner,https://spb.cian.ru/rent/flat/294902973/,Санкт-Петербург,rent,flat,7,7,3,116.4,902,105000,0,Василеостровский,Гаванская ,4к2,Василеостровская
219,ID 98408387,homeowner,https://spb.cian.ru/rent/flat/293942628/,Санкт-Петербург,rent,flat,4,4,3,103.4,976,101000,0,Адмиралтейский,Английский проспект,62,Балтийская
220,ID 109756090,homeowner,https://spb.cian.ru/rent/flat/294868031/,Санкт-Петербург,rent,flat,3,10,1,40.0,875,35000,0,Приморский,Горная ,1к1,Удельная
221,ID 11218299,realtor,https://spb.cian.ru/rent/flat/234319242/,Санкт-Петербург,rent,flat,2,4,2,63.0,952,60000,0,Центральный,Невский проспект,90-92,Маяковская
222,ID 109829287,homeowner,https://spb.cian.ru/rent/flat/294949480/,Санкт-Петербург,rent,flat,4,7,3,105.0,723,76000,0,Московский,Московский проспект,167,Парк Победы
223,ID 90102753,unknown,https://spb.cian.ru/rent/flat/294831628/,Санкт-Петербург,rent,flat,15,25,1,50.0,900,45000,0,Приморский,шоссе Суздальское,18к4,Озерки
224,ID 15386917,unknown,https://spb.cian.ru/rent/flat/277350246/,Санкт-Петербург,rent,flat,4,9,2,53.0,3773,200000,0,Петроградский,набережная Адмирала Лазарева,22,Чкаловская
225,ID 10124014,realtor,https://spb.cian.ru/rent/flat/293005564/,Санкт-Петербург,rent,flat,3,4,3,105.0,1428,150000,0,Выборгский,Выборгское шоссе,72,Озерки
226,Андрей Иванов,realtor,https://spb.cian.ru/rent/flat/288417381/,Санкт-Петербург,rent,flat,3,7,3,130.0,691,89900,0,Центральный,Коломенская ,33/40,Лиговский проспект
227,ID 80942232,unknown,https://spb.cian.ru/rent/flat/293082826/,Санкт-Петербург,rent,flat,3,3,3,106.0,1037,110000,0,Курортный,Нагорная ,2,
228,Андрей Таранущенко,realtor,https://spb.cian.ru/rent/flat/292046465/,Санкт-Петербург,rent,flat,4,6,3,124.0,2338,290000,0,Петроградский,Морской проспект,33,Крестовский остров
229,Аркада,real_estate_agent,https://spb.cian.ru/rent/flat/294996310/,Санкт-Петербург,rent,flat,19,22,1,31.0,645,20000,0,Красногвардейский, Чарушинская,26к1,Девяткино
230,Семейный Риэлтор,real_estate_agent,https://spb.cian.ru/rent/flat/294962845/,Санкт-Петербург,rent,flat,15,15,1,32.8,1067,35000,0,Выборгский, Руднева,7К1,Проспект Просвещения
231,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294625779/,Санкт-Петербург,rent,flat,11,19,1,36.0,638,23000,0,Василеостровский,Морская набережная,45,Приморская
232,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/295014817/,Санкт-Петербург,rent,flat,5,13,1,37.0,1351,50000,0,Приморский,Студенческая ,14к2,Лесная
233,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/295034671/,Санкт-Петербург,rent,flat,3,17,1,44.0,727,32000,0,Невский, Ворошилова,31к1,Проспект Большевиков
234,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/295014818/,Санкт-Петербург,rent,flat,21,23,1,40.0,1500,60000,0,Приморский,Коломяжский проспект,5к1,Пионерская
235,В ПИТЕРЕ ЖИТЬ,real_estate_agent,https://spb.cian.ru/rent/flat/294808476/,Санкт-Петербург,rent,flat,16,25,1,33.0,848,28000,0,Приморский,Шуваловский проспект,37к1,Комендантский проспект
236,Ольга Батина,realtor,https://spb.cian.ru/rent/flat/294998491/,Санкт-Петербург,rent,flat,9,9,1,50.0,1300,65000,0,Петроградский, Глухая Зеленина,6,Чкаловская
237,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/295020209/,Санкт-Петербург,rent,flat,5,5,3,50.0,540,27000,0,Кировский,Краснопутиловская ,35,Автово
238,Сергей Васин,realtor,https://spb.cian.ru/rent/flat/294990561/,Санкт-Петербург,rent,flat,2,8,3,105.0,666,70000,0,Василеостровский,13-я Васильевского острова линия,42,Василеостровская
239,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/295073974/,Санкт-Петербург,rent,flat,2,12,2,52.0,865,45000,0,Приморский,Яхтенная ,6К1,Беговая
240,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/295059996/,Санкт-Петербург,rent,flat,5,10,3,101.0,1485,150000,0,Петроградский,Петровский проспект,5,Чкаловская
241,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/295046505/,Санкт-Петербург,rent,flat,2,6,3,120.0,916,110000,0,Центральный,Малая Конюшенная ,1-3,Невский проспект
242,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/295046516/,Санкт-Петербург,rent,flat,3,5,2,90.0,2777,250000,0,Центральный,набережная Кутузова,24,Площадь Ленина
243,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294971529/,Санкт-Петербург,rent,flat,3,5,2,53.0,660,35000,0,Адмиралтейский,набережная Реки Фонтанки,87,Спасская
244,Инна Горлова,realtor,https://spb.cian.ru/rent/flat/295073385/,Санкт-Петербург,rent,flat,5,10,3,120.0,1666,200000,0,Петроградский,Ждановская ,45,Чкаловская
245,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294625777/,Санкт-Петербург,rent,flat,1,5,1,35.0,857,30000,0,Петроградский, Маркина,14-16,Горьковская
246,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/295047467/,Санкт-Петербург,rent,flat,8,10,3,75.0,640,48000,0,Приморский,Планерная ,27К1,Комендантский проспект
247,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294100529/,Санкт-Петербург,rent,flat,8,9,1,37.0,729,27000,0,Московский,Московский проспект,205,Московская
248,Remiz,real_estate_agent,https://spb.cian.ru/rent/flat/294864470/,Санкт-Петербург,rent,flat,5,10,2,54.0,648,35000,0,Фрунзенский,Софийская ,29К2,Международная
249,Кристина Витюгова,realtor,https://spb.cian.ru/rent/flat/294949786/,Санкт-Петербург,rent,flat,3,11,2,40.0,1300,52000,0,Василеостровский,проспект Малый Васильевского острова,52,Василеостровская
250,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294914390/,Санкт-Петербург,rent,flat,11,16,1,35.0,685,24000,0,Невский, Шотмана,11,Улица Дыбенко
251,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294754176/,Санкт-Петербург,rent,flat,3,4,1,33.5,597,20000,0,Пушкинский,Слуцкая ,15,Купчино
252,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294828656/,Санкт-Петербург,rent,flat,8,15,2,74.0,986,73000,0,Василеостровский,бульвар Александра Грина,3,Приморская
253,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294787378/,Санкт-Петербург,rent,flat,4,6,2,78.6,763,60000,0,Петроградский,набережная Мартынова,12,Крестовский остров
254,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294364388/,Санкт-Петербург,rent,flat,2,2,2,100.0,1000,100000,0,Центральный,Саперный переулок,21,Чернышевская
255,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294458359/,Санкт-Петербург,rent,flat,2,10,1,40.47,593,24000,0,Кировский,проспект Маршала Жукова,58к4,Проспект Ветеранов
256,Вероника Карасева,realtor,https://spb.cian.ru/rent/flat/294948185/,Санкт-Петербург,rent,flat,7,9,1,34.0,617,21000,0,Фрунзенский,Софийская ,29К1,Международная
257,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/293988592/,Санкт-Петербург,rent,flat,13,13,3,93.0,645,60000,0,Василеостровский, Нахимова,11,Приморская
258,КОД812.Недвижимость,real_estate_agent,https://spb.cian.ru/rent/flat/293517717/,Санкт-Петербург,rent,flat,10,17,1,29.9,1103,33000,0,Красногвардейский,Пискаревский проспект,25к2,Новочеркасская
259,КОД812.Недвижимость,real_estate_agent,https://spb.cian.ru/rent/flat/294884470/,Санкт-Петербург,rent,flat,3,3,3,74.0,310,23000,0,Кронштадтский, Аммермана,27,
260,Наталья Шапошникова,realtor,https://spb.cian.ru/rent/flat/294419423/,Санкт-Петербург,rent,flat,6,25,1,37.0,756,28000,0,Фрунзенский,Южное шоссе,49к2,Проспект Славы
261,Ольга Батина,realtor,https://spb.cian.ru/rent/flat/293622740/,Санкт-Петербург,rent,flat,4,10,1,36.0,1250,45000,0,Выборгский,Манчестерская ,3,Удельная
262,Ильнур Якупов,realtor,https://spb.cian.ru/rent/flat/294564793/,Санкт-Петербург,rent,flat,1,4,1,40.0,975,39000,0,Адмиралтейский,Галерная ,17,Адмиралтейская
263,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294271555/,Санкт-Петербург,rent,flat,4,4,3,70.0,1357,95000,0,Центральный,Казанская ,5,Невский проспект
264,NEXT Level,real_estate_agent,https://spb.cian.ru/rent/flat/199203999/,Санкт-Петербург,rent,flat,7,10,2,50.0,1700,85000,0,Центральный,Кременчугская ,11К1,Площадь Александра Невского
265,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294553565/,Санкт-Петербург,rent,flat,5,10,3,56.0,750,42000,0,Фрунзенский, Белы Куна,23к2,Международная
266,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294693732/,Санкт-Петербург,rent,flat,1,4,2,40.0,1250,50000,0,Адмиралтейский,8-я Красноармейская ,21,Балтийская
267,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/293019679/,Санкт-Петербург,rent,flat,1,3,3,80.0,562,45000,0,Кировский, Белоусова,20,Кировский завод
268,8 ЭТАЖ,real_estate_agent,https://spb.cian.ru/rent/flat/294629315/,Санкт-Петербург,rent,flat,9,18,3,110.0,636,70000,0,Калининский,Северный проспект,75к1,Академическая
269,Ольга Батина,realtor,https://spb.cian.ru/rent/flat/293907360/,Санкт-Петербург,rent,flat,7,14,2,65.0,692,45000,0,Московский, Типанова,34к1,Московская
270,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294909283/,Санкт-Петербург,rent,flat,1,5,1,37.0,1216,45000,0,Центральный,Шпалерная ,13,Площадь Ленина
271,Инь-Ян,real_estate_agent,https://spb.cian.ru/rent/flat/286872506/,Санкт-Петербург,rent,flat,11,14,2,53.0,943,50000,0,Фрунзенский,Малая Бухарестская ,12,Дунайская
272,Семейный Риэлтор,real_estate_agent,https://spb.cian.ru/rent/flat/294420629/,Санкт-Петербург,rent,flat,9,9,2,52.0,615,32000,0,Калининский,Пискаревский проспект,40,Площадь Мужества
273,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/294867175/,Санкт-Петербург,rent,flat,9,12,1,53.0,1132,60000,0,Центральный,Новгородская ,23,Чернышевская
274,NEXT Level,real_estate_agent,https://spb.cian.ru/rent/flat/294495258/,Санкт-Петербург,rent,flat,2,4,3,75.0,933,70000,0,Адмиралтейский,Вознесенский проспект,7,Адмиралтейская
275,Константин Мишуров,realtor,https://spb.cian.ru/rent/flat/264711076/,Санкт-Петербург,rent,flat,2,25,2,67.0,597,40000,0,Московский, Среднерогатская,16к5,Звездная
276,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294953818/,Санкт-Петербург,rent,flat,3,5,3,72.0,1111,80000,0,Центральный, Некрасова,1/38,Чернышевская
277,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294712500/,Санкт-Петербург,rent,flat,3,5,2,50.0,1500,75000,0,Московский, Фрунзе,5,Парк Победы
278,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/278474587/,Санкт-Петербург,rent,flat,4,7,3,138.0,4202,580000,0,Петроградский,Константиновский проспект,23,Крестовский остров
279,АУРУМ,real_estate_agent,https://spb.cian.ru/rent/flat/294194049/,Санкт-Петербург,rent,flat,5,24,3,97.6,563,55000,0,Московский, Федора Котанова,13к1,Звездная
280,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294085545/,Санкт-Петербург,rent,flat,4,4,1,40.0,1250,50000,0,Центральный,переулок Крылова,2,Гостиный двор
281,NF GROUP  St Petersburg,real_estate_agent,https://spb.cian.ru/rent/flat/280460147/,Санкт-Петербург,rent,flat,4,7,2,104.6,2581,270000,0,Петроградский,Депутатская ,26,Крестовский остров
282,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293430259/,Санкт-Петербург,rent,flat,1,6,1,55.0,818,45000,0,Курортный,дорога Таможенная,9к6,Беговая
283,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294812046/,Санкт-Петербург,rent,flat,24,24,2,60.0,783,47000,0,Приморский,Парашютная ,34,
284,АУРУМ,real_estate_agent,https://spb.cian.ru/rent/flat/293814694/,Санкт-Петербург,rent,flat,5,10,2,70.7,1272,90000,0,Василеостровский,проспект Малый Васильевского острова,64к1,Василеостровская
285,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/293861944/,Санкт-Петербург,rent,flat,4,15,2,60.0,1383,83000,0,Красногвардейский,Магнитогорская ,1,Новочеркасская
286,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/290028729/,Санкт-Петербург,rent,flat,2,6,3,80.0,1000,80000,0,Курортный,дорога Таможенная,11к1с2,Беговая
287,CENTURY 21 Capital Petersburg,real_estate_agent,https://spb.cian.ru/rent/flat/294613546/,Санкт-Петербург,rent,flat,5,25,1,36.2,745,27000,0,Приморский, Лидии Зверевой,5к1,Комендантский проспект
288,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293889337/,Санкт-Петербург,rent,flat,3,6,3,117.0,555,65000,0,Центральный,Коломенская ,15-17,Владимирская
289,NEDmax,real_estate_agent,https://spb.cian.ru/rent/flat/294248329/,Санкт-Петербург,rent,flat,2,8,2,72.0,2361,170000,0,Приморский,Приморский проспект,78к1,Беговая
290,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294052594/,Санкт-Петербург,rent,flat,6,9,2,75.0,933,70000,0,Красногвардейский,Большеохтинский проспект,15К2,Новочеркасская
291,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294678059/,Санкт-Петербург,rent,flat,16,25,1,39.0,897,35000,0,Калининский,Учительская ,18к1,Гражданский проспект
292,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294136200/,Санкт-Петербург,rent,flat,15,24,2,54.0,1203,65000,0,Московский, Среднерогатская,16к5,Звездная
293,Вам к нам,real_estate_agent,https://spb.cian.ru/rent/flat/294418287/,Санкт-Петербург,rent,flat,3,7,3,76.1,919,70000,0,Приморский,шоссе Суздальское,24к3,Озерки
294,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/281683762/,Санкт-Петербург,rent,flat,16,17,3,94.0,585,55000,0,Московский,проезд Дизельный,11к1,Звездная
295,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294810162/,Санкт-Петербург,rent,flat,4,8,2,45.0,2000,90000,0,Петроградский,Петровский проспект,26к2,Чкаловская
296,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294450340/,Санкт-Петербург,rent,flat,1,5,2,40.0,1750,70000,0,Курортный, Максима Горького,2,Беговая
297,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294313783/,Санкт-Петербург,rent,flat,14,14,3,98.0,969,95000,0,Калининский,Кондратьевский проспект,62к6,Лесная
298,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294678052/,Санкт-Петербург,rent,flat,4,7,2,70.0,928,65000,0,Адмиралтейский,Московский проспект,6,Садовая
299,Инь-Ян,real_estate_agent,https://spb.cian.ru/rent/flat/294397474/,Санкт-Петербург,rent,flat,6,18,1,40.0,1000,40000,0,Приморский, Оптиков,52к2Д,Беговая
300,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294638190/,Санкт-Петербург,rent,flat,5,5,2,57.0,701,40000,0,Кировский,Краснопутиловская ,27,Автово
301,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294855356/,Санкт-Петербург,rent,flat,13,21,1,79.0,1265,100000,0,Красногвардейский,Большеохтинский проспект,9,Новочеркасская
302,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294109921/,Санкт-Петербург,rent,flat,2,7,1,58.0,948,55000,0,Василеостровский,Гаванская ,12к2,Приморская
303,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294975888/,Санкт-Петербург,rent,flat,4,10,3,142.0,1049,149000,0,Петроградский, Большая Зеленина,8к2,Чкаловская
304,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294815527/,Санкт-Петербург,rent,flat,4,15,1,43.0,1000,43000,0,Невский,Октябрьская набережная,34к2,Елизаровская
305,Экотон,real_estate_agent,https://spb.cian.ru/rent/flat/294821502/,Санкт-Петербург,rent,flat,12,23,1,45.0,777,35000,0,Выборгский,Выборгское шоссе,17к4,Проспект Просвещения
306,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/293902829/,Санкт-Петербург,rent,flat,5,7,3,80.0,875,70000,0,Московский, Типанова,19,Московская
307,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294817830/,Санкт-Петербург,rent,flat,3,6,2,71.0,915,65000,0,Курортный,дорога Таможенная,11к1с1,Беговая
308,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294613393/,Санкт-Петербург,rent,flat,5,9,2,51.0,941,48000,0,Фрунзенский,Бухарестская ,39К1,Проспект Славы
309,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294502026/,Санкт-Петербург,rent,flat,3,5,1,47.0,1063,50000,0,Приморский,Новосибирская ,2,Черная речка
310,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294209797/,Санкт-Петербург,rent,flat,8,13,1,40.0,1250,50000,0,Фрунзенский, Тосина,6,
311,Владимир Чудиновских,realtor,https://spb.cian.ru/rent/flat/269992155/,Санкт-Петербург,rent,flat,3,25,1,65.0,769,50000,0,Приморский,Комендантский проспект,13к1,Комендантский проспект
312,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293899250/,Санкт-Петербург,rent,flat,4,6,3,100.0,970,97000,0,Центральный,набережная Реки Мойки,40,Адмиралтейская
313,Инь-Ян,real_estate_agent,https://spb.cian.ru/rent/flat/293422059/,Санкт-Петербург,rent,flat,10,13,2,57.8,1384,80000,0,Адмиралтейский, Парфеновская,14к1,Фрунзенская
314,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/288629281/,Санкт-Петербург,rent,flat,4,6,1,90.0,2222,200000,0,Центральный,набережная Реки Фонтанки,40/68,Достоевская
315,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/294567402/,Санкт-Петербург,rent,flat,4,4,2,70.0,1357,95000,0,Центральный,Казанская ,5,Невский проспект
316,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294638183/,Санкт-Петербург,rent,flat,10,12,2,75.0,733,55000,0,Кировский,проспект Ветеранов,108к1,Проспект Ветеранов
317,МИР КВАРТИР,real_estate_agent,https://spb.cian.ru/rent/flat/290066800/,Санкт-Петербург,rent,flat,2,3,2,150.0,666,100000,0,Центральный,Захарьевская ,7,Чернышевская
318,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/293422311/,Санкт-Петербург,rent,flat,3,4,3,106.0,896,95000,0,Центральный,Большая Морская ,11,Адмиралтейская
319,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/292413843/,Санкт-Петербург,rent,flat,2,4,1,45.0,1444,65000,0,Центральный,Коломенская ,23,Лиговский проспект
320,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/289491055/,Санкт-Петербург,rent,flat,2,10,3,95.0,2263,215000,0,Петроградский,Вязовая ,10,Крестовский остров
321,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/292501942/,Санкт-Петербург,rent,flat,2,9,2,64.0,1015,65000,0,Фрунзенский,Лиговский проспект,232,Обводный канал
322,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/291404072/,Санкт-Петербург,rent,flat,1,5,3,120.0,1333,160000,0,Курортный, Максима Горького,2Ас2,Беговая
323,Алёна Осипова,realtor,https://spb.cian.ru/rent/flat/281523062/,Санкт-Петербург,rent,flat,7,10,4,180.0,944,170000,0,Центральный,набережная Воскресенская,4,Чернышевская
324,Soft House Estate,real_estate_agent,https://spb.cian.ru/rent/flat/294786545/,Санкт-Петербург,rent,flat,3,6,2,54.0,1203,65000,0,Адмиралтейский,Лермонтовский проспект,50,Балтийская
325,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294227568/,Санкт-Петербург,rent,flat,9,26,3,114.0,833,95000,0,Приморский,Приморский проспект,137к1,Беговая
326,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/294508947/,Санкт-Петербург,rent,flat,2,12,1,25.0,2400,60000,0,Фрунзенский, Тосина,6,Лиговский проспект
327,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294693017/,Санкт-Петербург,rent,flat,13,19,3,72.3,1383,100000,0,Московский,Киевская ,3,Фрунзенская
328,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/291700093/,Санкт-Петербург,rent,flat,6,6,2,80.0,1000,80000,0,Центральный,набережная Реки Мойки,32,Адмиралтейская
329,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294909288/,Санкт-Петербург,rent,flat,3,6,3,86.0,1162,100000,0,Центральный,Полтавский проезд,2,Площадь Восстания
330,BE HOME,real_estate_agent,https://spb.cian.ru/rent/flat/291326773/,Санкт-Петербург,rent,flat,3,4,2,80.0,1125,90000,0,Выборгский,Большая Озерная ,59,Озерки
331,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/289203313/,Санкт-Петербург,rent,flat,6,9,3,135.0,1481,200000,0,Петроградский,Морской проспект,33,Крестовский остров
332,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/285285052/,Санкт-Петербург,rent,flat,6,8,3,122.0,1229,150000,0,Петроградский,Каменноостровский проспект,35/75,Петроградская
333,Active Group - Арендафон. Штаб Квартир,real_estate_agent,https://spb.cian.ru/rent/flat/294175542/,Санкт-Петербург,rent,flat,1,6,2,60.0,1083,65000,0,Петроградский,набережная Адмирала Лазарева,20,Чкаловская
334,Golden Home,real_estate_agent,https://spb.cian.ru/rent/flat/294734750/,Санкт-Петербург,rent,flat,2,6,4,161.0,1242,200000,0,Петроградский,проспект Динамо,22,Крестовский остров
