,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
565,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283202868/,Казань,rent,flat,15,20,1,38.0,473,18000,0,Приволжский, Ярышлар,6,
566,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/279548675/,Казань,rent,flat,2,9,2,60.0,450,27000,0,Ново-Савиновский, Маршала Чуйкова,53,
567,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290694367/,Казань,rent,flat,9,22,1,38.0,710,26999,0,Приволжский, Братьев Касимовых,35,Горки
568,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385875/,Казань,rent,flat,6,19,2,56.0,535,29990,0,Советский,проспект Победы,139Ак2,
569,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293443129/,Казань,rent,flat,11,19,1,49.0,612,29999,0,Приволжский, Павлюхина,110Г,Суконная слобода
570,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292497018/,Казань,rent,flat,9,10,1,39.0,769,29999,0,Московский, Серова,43к1,Яшьлек
571,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288468719/,Казань,rent,flat,8,9,1,43.0,651,27999,0,Ново-Савиновский,Чистопольская ,60,Козья слобода
572,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287727959/,Казань,rent,flat,10,11,1,44.0,499,21999,0,Приволжский, Салиха Батыева,21,Дубравная
573,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385896/,Казань,rent,flat,7,26,2,54.0,592,31990,0,Приволжский, Братьев Батталовых,20Ак2,
574,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282088018/,Казань,rent,flat,4,10,1,38.0,578,22000,0,Ново-Савиновский,проспект Ямашева,65,Козья слобода
575,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289369516/,Казань,rent,flat,16,21,2,60.0,583,34999,0,Приволжский,Роторная ,27Б,Суконная слобода
576,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/294795306/,Казань,rent,flat,3,7,1,35.0,657,23000,0,Приволжский, Комиссара Габишева,25Б,
577,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289386889/,Казань,rent,flat,10,16,1,37.0,756,27999,0,Московский, Восстания,129,Яшьлек
578,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289507097/,Казань,rent,flat,3,19,1,40.0,674,26999,0,Советский, Николая Ершова,65Б/2,Суконная слобода
579,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287681444/,Казань,rent,flat,6,10,1,40.0,674,26999,0,Ново-Савиновский,проспект Ямашева,31,Козья слобода
580,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282152400/,Казань,rent,flat,6,9,1,48.0,583,28000,0,Ново-Савиновский,Чистопольская ,72,Козья слобода
581,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288579973/,Казань,rent,flat,11,17,1,38.0,763,28999,0,Кировский,Краснококшайская ,84,Козья слобода
582,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292766757/,Казань,rent,flat,2,16,2,69.5,388,26999,0,Советский, Чингиза Айтматова,13к2,Проспект Победы
583,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282721662/,Казань,rent,flat,21,26,1,48.0,625,30000,0,Приволжский,тракт Оренбургский,8Д,Аметьево
584,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281702988/,Казань,rent,flat,10,10,1,44.0,750,33000,0,Приволжский,Спартаковская ,84к1,Суконная слобода
585,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293415640/,Казань,rent,flat,6,9,2,70.0,471,33000,0,Ново-Савиновский, Нигматуллина,1,Козья слобода
586,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289461997/,Казань,rent,flat,17,18,1,62.0,564,34999,0,Кировский,Проточная ,6,Козья слобода
587,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293011596/,Казань,rent,flat,4,5,2,45.0,444,20000,0,Московский, Короленко,25,Козья слобода
588,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290860621/,Казань,rent,flat,15,17,1,32.0,718,22999,0,Советский, Натана Рахлина,15к2,Дубравная
589,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294158748/,Казань,rent,flat,2,20,1,44.0,568,24999,0,Приволжский,Профессора Камая ,10к3,Горки
590,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282951841/,Казань,rent,flat,14,29,1,55.0,509,28000,0,Советский,Даурская ,34Б,Аметьево
591,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282721549/,Казань,rent,flat,20,26,1,36.0,805,28990,0,Приволжский, Братьев Касимовых,35,Горки
592,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289162175/,Казань,rent,flat,6,13,2,38.0,842,31999,0,Ново-Савиновский, Четаева,43А,Козья слобода
593,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292195620/,Казань,rent,flat,7,20,2,55.0,581,31999,0,Вахитовский, Вишневского,57А,Суконная слобода
594,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288622720/,Казань,rent,flat,3,26,2,55.0,599,32999,0,Советский, Аметьевская магистраль,18к1,Аметьево
595,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287780877/,Казань,rent,flat,13,24,2,52.0,653,33999,0,Советский, Родины,26Г,Горки
596,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282108649/,Казань,rent,flat,3,11,1,37.0,594,22000,0,Советский, Азата Аббасова,12,
597,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292449891/,Казань,rent,flat,15,19,1,31.0,774,23999,0,Приволжский, Ярышлар,2Б,Проспект Победы
598,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/278615306/,Казань,rent,flat,9,10,2,60.0,449,26999,0,Приволжский, Юлиуса Фучика,62А,Дубравная
599,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287718190/,Казань,rent,flat,8,11,2,52.0,519,26999,0,Советский, Азата Аббасова,19,Дубравная
600,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281701840/,Казань,rent,flat,4,20,2,55.0,618,34000,0,Советский, Родины,24Г,Горки
601,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283845098/,Казань,rent,flat,13,20,1,40.0,450,18000,0,Приволжский, Ярышлар,2,
602,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294760015/,Казань,rent,flat,7,10,1,40.0,625,25000,0,Советский, Академика Сахарова,5,Горки
603,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294767383/,Казань,rent,flat,3,16,2,63.2,427,27000,0,Авиастроительный, Айдарова,15,Авиастроительная
604,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294806106/,Казань,rent,flat,2,12,2,55.0,527,28999,0,Приволжский, Баки Урманче,4к2,Проспект Победы
605,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288740749/,Казань,rent,flat,7,9,1,28.0,857,23999,0,Кировский, 2-я Юго-Западная,35,Яшьлек
606,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289290399/,Казань,rent,flat,4,14,1,42.0,499,20999,0,Советский, Натана Рахлина,7к2,Горки
607,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290718680/,Казань,rent,flat,5,18,1,53.0,490,26000,0,Ново-Савиновский, Четаева,14а,Яшьлек
608,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293414869/,Казань,rent,flat,6,25,1,40.0,749,29990,0,Советский, Аметьевская магистраль,18к5,Аметьево
609,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292497932/,Казань,rent,flat,6,12,1,39.0,717,27999,0,Кировский,Краснококшайская ,84А,Яшьлек
610,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290860097/,Казань,rent,flat,2,13,2,57.0,526,29999,0,Кировский,Краснококшайская ,84А,Яшьлек
611,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/285090525/,Казань,rent,flat,5,17,2,60.0,500,30000,0,Приволжский, Абубекира Терегулова,6А,Дубравная
612,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282242801/,Казань,rent,flat,8,11,1,35.9,696,25000,0,Приволжский, Павлюхина,99б,Аметьево
613,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289519530/,Казань,rent,flat,16,19,2,46.0,717,32999,0,Приволжский,тракт Оренбургский,4Б,Суконная слобода
614,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293438610/,Казань,rent,flat,17,24,1,45.0,555,24999,0,Советский, Родины,26Е,Горки
615,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294768492/,Казань,rent,flat,1,5,2,45.0,399,17999,0,Советский,Парковая ,7,Суконная слобода
616,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293983403/,Казань,rent,flat,5,10,3,81.0,333,26999,0,Кировский,проспект Ильгама Шакирова,2А,Авиастроительная
617,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289287710/,Казань,rent,flat,9,19,2,59.0,627,36999,0,Приволжский,Роторная ,27В,Суконная слобода
618,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292447206/,Казань,rent,flat,5,10,2,51.0,450,22999,0,Кировский, Генерала Махмута Гареева,7,Авиастроительная
619,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294805562/,Казань,rent,flat,15,20,1,40.0,475,19000,0,Кировский, Мустая Карима,3,Авиастроительная
620,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282300622/,Казань,rent,flat,2,5,2,47.0,574,27000,0,Московский,проспект Ямашева,18,Яшьлек
621,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283028144/,Казань,rent,flat,11,16,2,65.0,415,27000,0,Советский,проспект Победы,139Ак1,Горки
622,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282709458/,Казань,rent,flat,3,29,2,53.0,566,30000,0,Советский, Аметьевская магистраль,18к3,Аметьево
623,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385866/,Казань,rent,flat,13,20,2,45.0,777,34990,0,Ново-Савиновский, Сибгата Хакима,52,
624,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293437667/,Казань,rent,flat,7,25,2,50.0,699,34999,0,Советский, Аметьевская магистраль,18к3,Аметьево
625,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/284849668/,Казань,rent,flat,2,5,2,47.0,638,29999,0,Ново-Савиновский, Короленко,67,Яшьлек
626,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293021496/,Казань,rent,flat,3,19,3,70.0,428,30000,0,Приволжский, Ярышлар,2Б,Проспект Победы
627,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/286804885/,Казань,rent,flat,22,24,1,36.0,694,24990,0,Приволжский, Братьев Батталовых,20/1,Проспект Победы
628,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282297494/,Казань,rent,flat,4,11,1,32.0,937,29999,0,Советский, Николая Ершова,66В,
629,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281023559/,Казань,rent,flat,3,10,2,65.0,307,20000,0,Советский, Академика Глушко,22,
630,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282324031/,Казань,rent,flat,6,17,1,42.0,523,22000,0,Советский,проспект Победы,78,Горки
631,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290786845/,Казань,rent,flat,7,9,2,60.0,416,25000,0,Приволжский, Сафиуллина,50а,Дубравная
632,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288584606/,Казань,rent,flat,2,5,3,94.0,319,29999,0,Московский, Тунакова,47,Яшьлек
633,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293444417/,Казань,rent,flat,8,19,2,52.0,576,30000,0,Приволжский, Баки Урманче,1,Проспект Победы
634,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287729081/,Казань,rent,flat,3,9,2,68.0,455,30999,0,Кировский, Серова,48,Яшьлек
635,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293328075/,Казань,rent,flat,3,5,2,55.0,636,34999,0,Вахитовский, Карла Маркса,24,Кремлёвская
636,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293551920/,Казань,rent,flat,12,24,2,45.0,777,34990,0,Советский, Космонавтов,61Е,
637,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/289760928/,Казань,rent,flat,15,23,1,41.0,731,30000,0,Приволжский, Павлюхина,110В,Суконная слобода
638,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/283041752/,Казань,rent,flat,8,9,2,54.0,518,28000,0,Советский,проезд Яраткан,4Б,Горки
639,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293309370/,Казань,rent,flat,17,26,2,65.0,461,29999,0,Советский, Аделя Кутуя,110Дк3,
640,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293328079/,Казань,rent,flat,8,21,1,35.0,914,31990,0,Приволжский, Братьев Касимовых,35,
641,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293333420/,Казань,rent,flat,5,10,1,34.0,882,29999,0,Советский, Петра Полушкина,6,
642,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294737119/,Казань,rent,flat,2,10,1,35.0,571,20000,0,Авиастроительный, Челюскина,33/56,Авиастроительная
643,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294762201/,Казань,rent,flat,5,19,1,45.0,600,27000,0,Приволжский, Баки Урманче,1,Проспект Победы
644,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294866727/,Казань,rent,flat,8,10,1,45.0,555,24999,0,Приволжский, Салиха Батыева,17,Дубравная
645,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294761175/,Казань,rent,flat,18,26,1,40.0,750,30000,0,Советский,проспект Победы,139к2,Горки
646,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/294794725/,Казань,rent,flat,8,11,2,70.0,428,30000,0,Советский, Разведчика Ахмерова,7,
647,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290822588/,Казань,rent,flat,11,24,2,53.0,660,34999,0,Кировский,Комсомольская ,1,Козья слобода
648,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385880/,Казань,rent,flat,7,18,1,38.0,789,29990,0,Ново-Савиновский, Четаева,14Ак2,
649,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287726114/,Казань,rent,flat,16,20,1,35.0,828,28999,0,Советский, Разведчика Ахмерова,3,Суконная слобода
650,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289064769/,Казань,rent,flat,8,15,1,48.0,604,28999,0,Приволжский, Хусаина Мавлютова,17Ек2,Горки
651,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282425225/,Казань,rent,flat,6,15,2,52.0,538,28000,0,Московский, Серова,51/11,Яшьлек
652,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288207052/,Казань,rent,flat,9,23,2,63.0,507,31998,0,Приволжский, Баки Урманче,7,Проспект Победы
653,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294764063/,Казань,rent,flat,2,14,2,78.8,380,30000,0,Ново-Савиновский,Чистопольская ,85а,Яшьлек
654,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/289778988/,Казань,rent,flat,14,17,1,37.0,729,26999,0,Советский, Петра Полушкина,6,Горки
655,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292319556/,Казань,rent,flat,5,10,1,37.0,810,29999,0,Советский, Петра Полушкина,4,Горки
656,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/272408567/,Казань,rent,flat,1,5,1,32.0,593,19000,0,Московский, Восстания,76,Яшьлек
657,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/287710561/,Казань,rent,flat,10,11,2,52.5,342,18000,0,Кировский, Альфии Авзаловой,7,Авиастроительная
658,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/284099026/,Казань,rent,flat,16,20,2,48.0,479,23000,0,Приволжский, Ярышлар,6,
659,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282481824/,Казань,rent,flat,8,9,2,57.0,473,27000,0,Приволжский, Рауиса Гареева,98,
660,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/282947025/,Казань,rent,flat,6,11,2,54.0,555,29999,0,Советский, Азата Аббасова,13,
661,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294593914/,Казань,rent,flat,2,5,3,50.0,699,34999,0,Кировский,Светлая ,28,Северный Вокзал
662,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294805292/,Казань,rent,flat,3,6,2,60.0,449,26999,0,Московский, Кулахметова,15,Яшьлек
663,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293983189/,Казань,rent,flat,14,19,3,72.0,416,29999,0,Кировский, Генерала Махмута Гареева,11/2,Авиастроительная
664,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/290861520/,Казань,rent,flat,15,19,2,37.0,891,32999,0,Советский, Новаторов,8А,Суконная слобода
665,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281022257/,Казань,rent,flat,1,5,2,55.0,363,20000,0,Ново-Савиновский, Восстания,13,Яшьлек
666,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/281229790/,Казань,rent,flat,14,17,1,45.0,555,24999,0,Приволжский, Баки Урманче,11Бк3,
667,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/294804468/,Казань,rent,flat,9,16,1,40.0,649,25999,0,Приволжский, Дубравная,12,Дубравная
668,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/291869014/,Казань,rent,flat,2,6,1,45.0,777,35000,0,Вахитовский, Бутлерова,35/15,Площадь Тукая
669,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/291154883/,Казань,rent,flat,3,9,1,40.0,874,34999,0,Вахитовский, Волкова,12,Площадь Тукая
670,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292242955/,Казань,rent,flat,7,15,1,54.0,648,34999,0,Приволжский, Абубекира Терегулова,10А,Дубравная
671,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293162180/,Казань,rent,flat,3,10,1,49.0,510,25000,0,Советский, Академика Глушко,14,
672,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385893/,Казань,rent,flat,3,17,2,60.0,583,34999,0,Советский, Сабира Ахтямова,1к1,
673,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/274356849/,Казань,rent,flat,6,9,2,55.0,545,30000,0,Ново-Савиновский, Гаврилова,56к2,
674,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293993433/,Казань,rent,flat,12,19,1,38.0,815,30990,0,Советский, Родины,24Б,Горки
675,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293571385/,Казань,rent,flat,19,19,1,44.0,681,29999,0,Советский, Родины,24Г,Горки
676,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978552/,Казань,rent,flat,16,22,2,60.0,616,36999,0,Ново-Савиновский,Чистопольская ,86/10,
677,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/294901046/,Казань,rent,flat,7,23,1,48.0,583,28000,0,Приволжский, Баки Урманче,7,
678,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/276255147/,Казань,rent,flat,5,6,1,52.0,673,35000,0,Ново-Савиновский, Сибгата Хакима,5,Козья слобода
679,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293023415/,Казань,rent,flat,14,18,1,36.8,625,23000,0,Приволжский, Рауиса Гареева,4,Проспект Победы
680,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385888/,Казань,rent,flat,4,12,1,38.0,789,29990,0,Приволжский, Баки Урманче,4к1,
681,Сергей Калямов,realtor,https://kazan.cian.ru/rent/flat/294946254/,Казань,rent,flat,6,18,1,37.0,756,28000,0,Ново-Савиновский, Четаева,14а,
682,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293010630/,Казань,rent,flat,9,10,1,49.0,510,25000,0,Советский, Тулпар,5,
683,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385907/,Казань,rent,flat,5,14,1,51.0,784,39990,0,Ново-Савиновский, Сибгата Хакима,42,
684,Руслан Гаптелбариев,realtor,https://kazan.cian.ru/rent/flat/293736425/,Казань,rent,flat,3,9,2,50.0,600,30000,0,Советский,Ломжинская ,2,Проспект Победы
685,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293527677/,Казань,rent,flat,12,22,1,40.0,749,29990,0,Советский,проспект Альберта Камалеева,32,
686,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293698692/,Казань,rent,flat,6,8,2,54.0,648,35000,0,Советский, Габдуллы Кариева,10,Горки
687,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293444756/,Казань,rent,flat,8,17,1,40.0,749,29999,0,Советский, Петра Полушкина,4,Горки
688,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293333406/,Казань,rent,flat,8,8,2,47.0,851,39999,0,Вахитовский, Вишневского,11А,Суконная слобода
689,TATNED,real_estate_agent,https://kazan.cian.ru/rent/flat/294563711/,Казань,rent,flat,10,18,2,65.1,384,25000,0,Кировский, Генерала Махмута Гареева,11/2,
690,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293414874/,Казань,rent,flat,11,24,1,48.0,833,39990,0,Советский, Родины,26Е,Горки
691,Руслан Гаптелбариев,realtor,https://kazan.cian.ru/rent/flat/291091809/,Казань,rent,flat,5,26,1,40.0,1000,40000,0,Приволжский,тракт Оренбургский,8Д,Аметьево
692,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/293106974/,Казань,rent,flat,6,18,1,42.0,833,35000,0,Ново-Савиновский, Алексея Козина,7,
693,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/267007996/,Казань,rent,flat,3,10,2,60.0,583,35000,0,Советский, Азата Аббасова,13,Горки
694,Комфорт PLYS,real_estate_agent,https://kazan.cian.ru/rent/flat/293807388/,Казань,rent,flat,15,18,2,65.0,538,35000,0,Приволжский, Дубравная,30,
695,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/285036905/,Казань,rent,flat,7,10,1,45.0,844,37999,0,Приволжский,Спартаковская ,84к1,Суконная слобода
696,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292655773/,Казань,rent,flat,15,17,2,45.0,777,35000,0,Ново-Савиновский, Фатыха Амирхана,12Д,Яшьлек
697,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292656186/,Казань,rent,flat,2,10,1,37.0,945,35000,0,Советский, Николая Ершова,62Дк1,Суконная слобода
698,Артур Гарифуллин,realtor,https://kazan.cian.ru/rent/flat/294973414/,Казань,rent,flat,3,9,2,70.0,571,40000,0,Кировский,Широкая ,2,Кремлёвская
699,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293385901/,Казань,rent,flat,5,10,2,58.0,723,41990,0,Советский, Николая Ершова,62Дк1,
700,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293328086/,Казань,rent,flat,6,19,2,86.0,488,41999,0,Приволжский, Павлюхина,128,Суконная слобода
701,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294107845/,Казань,rent,flat,4,14,1,52.0,769,40000,0,Приволжский, Абубекира Терегулова,10А,
702,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292654113/,Казань,rent,flat,17,18,1,55.0,654,36000,0,Вахитовский, Заслонова,40к2,Суконная слобода
703,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294085477/,Казань,rent,flat,15,24,2,80.0,525,42000,0,Кировский,Комсомольская ,1,Козья слобода
704,Дана Галиева,realtor,https://kazan.cian.ru/rent/flat/289071142/,Казань,rent,flat,15,29,2,53.0,792,42000,0,Советский, Аметьевская магистраль,18к3,Аметьево
705,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/294942142/,Казань,rent,flat,10,20,3,90.0,422,38000,0,Приволжский, Алексея Казем-Бека,6,Горки
706,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/286945388/,Казань,rent,flat,6,8,2,67.0,567,37999,0,Советский, Тулпар,9/28,Горки
707,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294988717/,Казань,rent,flat,6,20,1,55.0,727,39999,0,Кировский,Комсомольская ,2,Козья слобода
708,Станислав Новиков,realtor,https://kazan.cian.ru/rent/flat/273676640/,Казань,rent,flat,19,22,2,42.0,952,40000,0,Советский,проспект Альберта Камалеева,30,Аметьево
709,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/294727896/,Казань,rent,flat,11,20,2,50.0,800,40000,0,Ново-Савиновский, Сибгата Хакима,52,
710,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/273006334/,Казань,rent,flat,2,19,1,30.0,1333,40000,0,Вахитовский, Вишневского,59Ак3,Суконная слобода
711,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294422795/,Казань,rent,flat,7,22,2,38.0,1052,40000,0,Советский, Новаторов,8Б,
712,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978568/,Казань,rent,flat,16,24,1,70.0,614,42999,0,Ново-Савиновский,Меридианная ,2,Козья слобода
713,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/293978511/,Казань,rent,flat,6,10,2,70.0,614,42999,0,Ново-Савиновский, Сибгата Хакима,5А,Козья слобода
714,Руслан Гаптелбариев,realtor,https://kazan.cian.ru/rent/flat/293800349/,Казань,rent,flat,8,24,1,40.0,1000,40000,0,Советский, Аделя Кутуя,110Дк3,Горки
715,Кварт Базар,real_estate_agent,https://kazan.cian.ru/rent/flat/290865320/,Казань,rent,flat,25,25,2,50.0,800,40000,0,Советский, Аметьевская магистраль,18к1,
716,Ильмира Закирова,realtor,https://kazan.cian.ru/rent/flat/282431513/,Казань,rent,flat,4,20,2,62.0,612,38000,0,Приволжский, Баки Урманче,11к3,
717,Дана Галиева,realtor,https://kazan.cian.ru/rent/flat/290014057/,Казань,rent,flat,5,23,2,54.0,796,43000,0,Ново-Савиновский,Чистопольская ,88,Козья слобода
718,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/288249274/,Казань,rent,flat,18,22,2,52.0,749,38999,0,Ново-Савиновский, Абсалямова,19,Козья слобода
719,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/292269544/,Казань,rent,flat,12,19,2,60.0,649,38999,0,Вахитовский, Вишневского,59Ак1,Суконная слобода
720,КУБА,real_estate_agent,https://kazan.cian.ru/rent/flat/293441717/,Казань,rent,flat,17,22,2,52.0,769,39999,0,Ново-Савиновский,Чистопольская ,86/10,Козья слобода
721,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294988719/,Казань,rent,flat,2,4,2,80.0,499,39990,0,Вахитовский, Щапова,17,Площадь Тукая
722,Las Vegas,real_estate_agent,https://kazan.cian.ru/rent/flat/294974853/,Казань,rent,flat,6,9,3,73.0,547,40000,0,Вахитовский, Амирхана Еники,17б,Суконная слобода
