,author,author_type,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_m2,price_per_month,commissions,district,street,house_number,underground
1181,ID 109762513,homeowner,https://www.cian.ru/rent/flat/294878685/,Москва,rent,flat,6,12,2,67.1,1296,87000,0,, Бориса Пастернака,14,Рассказовка
1182,На Петровке Продажа-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294302585/,Москва,rent,flat,21,25,1,55.0,1600,88000,0,Головинский,Кронштадтский бульвар,49к1,Коптево
1183,Суламит-НГС,real_estate_agent,https://www.cian.ru/rent/flat/292882483/,Москва,rent,flat,14,17,3,73.0,1205,88000,0,Обручевский, Наметкина,1,Новые Черёмушки
1184,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295066194/,Москва,rent,flat,20,32,2,70.0,1285,90000,0,Аэропорт,Кочновский проезд,4к1,Гражданская
1185,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295045388/,Москва,rent,flat,5,5,3,79.0,1139,90000,0,Даниловский,Городская ,6,Тульская
1186,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294967643/,Москва,rent,flat,6,14,3,100.0,900,90000,0,Коптево,Большая Академическая ,15К1,Красный Балтиец
1187,ID 182291,real_estate_agent,https://www.cian.ru/rent/flat/162937997/,Москва,rent,flat,5,9,2,50.0,1800,90000,0,Хорошевский,Ленинградский проспект,59,Аэропорт
1188,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294947658/,Москва,rent,flat,4,8,3,80.0,1125,90000,0,Ломоносовский, Марии Ульяновой,16,Проспект Вернадского
1189,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/294518788/,Москва,rent,flat,10,17,2,52.0,1730,90000,0,Хорошевский, Полины Осипенко,22К2,Хорошёвская
1190,Юлия Сухопарова,realtor,https://www.cian.ru/rent/flat/295072273/,Москва,rent,flat,11,16,3,115.0,782,90000,0,Ховрино,Петрозаводская ,28К1,Беломорская
1191,ID 465769,homeowner,https://www.cian.ru/rent/flat/261147584/,Москва,rent,flat,2,23,2,37.8,2380,90000,0,Хорошево-Мневники,3-я Хорошевская ,19А,Зорге
1192,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295065317/,Москва,rent,flat,5,6,1,37.8,2513,95000,0,Пресненский,Малый Тишинский переулок,20,Белорусская
1193,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294419340/,Москва,rent,flat,9,17,3,80.0,1187,95000,0,Хорошево-Мневники, Маршала Тухачевского,16к1,Народное Ополчение
1194,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295032074/,Москва,rent,flat,19,33,2,60.0,1583,95000,0,Нагатино-Садовники,2-й Нагатинский проезд,2/2к1,Коломенская
1195,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294724827/,Москва,rent,flat,4,9,3,65.0,1461,95000,0,Коньково, Генерала Антонова,4К1,Беляево
1196,Суламит-НГС,real_estate_agent,https://www.cian.ru/rent/flat/294988222/,Москва,rent,flat,2,5,1,24.0,3958,95000,0,Таганский,Певческий переулок,1/2С1,Китай-город
1197,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294950140/,Москва,rent,flat,23,30,1,40.0,2375,95000,0,Филевский парк,Береговой проезд,3,Фили
1198,ID 56291627,homeowner,https://www.cian.ru/rent/flat/293822835/,Москва,rent,flat,18,24,2,70.0,1357,95000,0,Выхино-Жулебино,Привольная ,56,Жулебино
1199,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294282633/,Москва,rent,flat,6,9,2,60.0,1666,100000,0,Гагаринский,Ленинский проспект,40,Ленинский проспект
1200,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/295014257/,Москва,rent,flat,26,30,2,35.0,2857,100000,0,Пресненский,Шмитовский проезд,39к2,Шелепиха
1201,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294845347/,Москва,rent,flat,4,15,2,55.0,1818,100000,0,Арбат,Большой Девятинский переулок,5,Смоленская
1202,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294014559/,Москва,rent,flat,3,8,2,50.0,2000,100000,0,Пресненский,Васильевская ,9,Белорусская
1203,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295031761/,Москва,rent,flat,12,23,3,90.0,1111,100000,0,Рязанский, Васильцовский Стан,11,Кузьминки
1204,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295030826/,Москва,rent,flat,3,25,3,75.0,1333,100000,0,Зюзино,Симферопольский бульвар,30к2,Чертановская
1205,VISTA Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/295023459/,Москва,rent,flat,6,16,2,45.0,2222,100000,0,Филевский парк,Большая Филевская ,4,Фили
1206,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294759437/,Москва,rent,flat,3,10,2,56.0,1785,100000,0,Хамовники,Оболенский переулок,7,Фрунзенская
1207,Каскад,real_estate_agent,https://www.cian.ru/rent/flat/292877960/,Москва,rent,flat,1,7,1,40.0,2500,100000,0,Пресненский,Ермолаевский переулок,16,Маяковская
1208,Макспол Парк Культуры,real_estate_agent,https://www.cian.ru/rent/flat/294833185/,Москва,rent,flat,15,32,3,55.0,1818,100000,0,Очаково-Матвеевское,Большая Очаковская ,2,Аминьевская
1209,OWNSTONE,real_estate_agent,https://www.cian.ru/rent/flat/293937136/,Москва,rent,flat,8,21,2,54.0,1851,100000,0,Сокольники, Сокольнический Вал,1,Рижская
1210,ID 26429337,homeowner,https://www.cian.ru/rent/flat/294929651/,Москва,rent,flat,12,12,3,71.0,1408,100000,0,Мещанский,Троицкая ,10С1,Цветной бульвар
1211,ID 270945,unknown,https://www.cian.ru/rent/flat/295045414/,Москва,rent,flat,3,8,3,70.0,1471,103000,0,Даниловский,Люсиновская ,72,Тульская
1212,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/294928501/,Москва,rent,flat,7,17,2,63.0,1660,104600,0,Рязанский, Михайлова,30Ак6,Окская
1213,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/293849668/,Москва,rent,flat,1,16,3,87.0,1206,105000,0,Раменки,Мосфильмовская ,41К1,Ломоносовский проспект
1214,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295029910/,Москва,rent,flat,5,24,2,80.0,1375,110000,0,Раменки, Раменки,20,Мичуринский проспект
1215,ID 16652,realtor,https://www.cian.ru/rent/flat/295063039/,Москва,rent,flat,4,8,2,43.4,2534,110000,0,Хамовники,Комсомольский проспект,27С5,Фрунзенская
1216,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295047644/,Москва,rent,flat,9,14,2,65.0,1692,110000,0,Даниловский,Хавская ,1К1,Шаболовская
1217,ID 97248749,realtor,https://www.cian.ru/rent/flat/288114433/,Москва,rent,flat,10,12,2,72.0,1527,110000,0,Дорогомилово,Кутузовский проспект,25,Студенческая
1218,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/292605614/,Москва,rent,flat,6,8,3,70.0,1571,110000,0,Раменки, Дружбы,10/32,Ломоносовский проспект
1219,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/294840117/,Москва,rent,flat,8,16,2,99.0,1111,110000,0,Гагаринский, Академика Зелинского,38К8,Ленинский проспект
1220,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294731341/,Москва,rent,flat,5,8,2,45.0,2444,110000,0,Филевский парк,Кастанаевская ,4,Багратионовская
1221,Vmestate,real_estate_agent,https://www.cian.ru/rent/flat/294696172/,Москва,rent,flat,11,11,2,58.0,1896,110000,0,Дорогомилово,площадь Победы,1кБ,Парк Победы
1222,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/291913580/,Москва,rent,flat,2,11,2,60.0,1891,113472,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1223,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294892958/,Москва,rent,flat,1,5,3,75.0,1500,112500,0,Академический,Новочеремушкинская ,15/29,Академическая
1224,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/247020821/,Москва,rent,flat,8,11,2,57.8,1977,114291,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1225,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/225419953/,Москва,rent,flat,8,11,2,61.59,1898,116946,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1226,МИРКОМ,real_estate_agent,https://www.cian.ru/rent/flat/293656107/,Москва,rent,flat,9,12,2,75.0,1560,117000,0,Раменки, Столетова,7,Ломоносовский проспект
1227,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294339551/,Москва,rent,flat,5,41,3,70.0,1714,120000,0,Раменки, Василия Ланового,1к2,Аминьевская
1228,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/294113030/,Москва,rent,flat,3,17,4,96.0,1250,120000,0,Хорошевский, Полины Осипенко,16,ЦСКА
1229,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294591762/,Москва,rent,flat,2,12,3,89.0,1348,120000,0,Дорогомилово,Кутузовский проспект,26К3,Выставочная
1230,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294989218/,Москва,rent,flat,7,21,3,105.0,1142,120000,0,Тропарево-Никулино, Академика Анохина,2К2,Юго-Западная
1231,ID 97248749,realtor,https://www.cian.ru/rent/flat/284933900/,Москва,rent,flat,10,13,1,39.0,3076,120000,0,Дорогомилово,Кутузовский проспект,22к2,Выставочная
1232,НДВ,real_estate_agent,https://www.cian.ru/rent/flat/292061752/,Москва,rent,flat,23,26,2,100.0,1200,120000,0,Черемушки,Профсоюзная ,41,Новые Черёмушки
1233,ID 78551920,homeowner,https://www.cian.ru/rent/flat/294812409/,Москва,rent,flat,13,16,3,94.5,1269,120000,0,Обручевский, Островитянова,9,Тропарёво
1234,ID 101096948,homeowner,https://www.cian.ru/rent/flat/294917548/,Москва,rent,flat,3,11,2,46.0,2608,120000,0,Беговой,Ленинградский проспект,4/2,Белорусская
1235,Евгений Молодцов,realtor,https://www.cian.ru/rent/flat/280757909/,Москва,rent,flat,31,38,3,60.0,2000,120000,0,Бутырский,Новодмитровская ,2к1А,Дмитровская
1236,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/294514127/,Москва,rent,flat,3,8,3,100.0,1250,125000,0,Даниловский,Дербеневская набережная,1/2,Пролетарская
1237,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294732546/,Москва,rent,flat,29,39,2,55.0,2272,125000,0,Западное Дегунино,Ильменский проезд,14к3,Селигерская
1238,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/294312737/,Москва,rent,flat,38,48,2,65.0,1923,125000,0,Хорошево-Мневники,проспект Маршала Жукова,78,Народное Ополчение
1239,ID 20881945,homeowner,https://www.cian.ru/rent/flat/254499555/,Москва,rent,flat,3,7,3,78.0,1602,125000,0,Замоскворечье,Валовая ,31,Серпуховская
1240,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/291909230/,Москва,rent,flat,8,11,2,65.7,1927,126663,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1241,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/222103396/,Москва,rent,flat,6,11,2,69.32,1834,127199,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1242,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/294452637/,Москва,rent,flat,7,19,3,82.0,1585,130000,0,Марьино, Верхние Поля,32к1,Люблино
1243,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294894394/,Москва,rent,flat,8,9,3,85.0,1529,130000,0,Дорогомилово,Кутузовский проспект,8,Киевская
1244,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294970958/,Москва,rent,flat,2,28,2,42.0,3095,130000,0,Даниловский,Дубининская ,59к1,Павелецкая
1245,VIP Apartments Moscow,real_estate_agent,https://www.cian.ru/rent/flat/295044454/,Москва,rent,flat,20,20,2,69.0,1884,130000,0,Войковский,Ленинградское шоссе,25к1,Балтийская
1246,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/281909761/,Москва,rent,flat,1,8,4,132.0,984,130000,0,Нагатино-Садовники,Каширское шоссе,16,Варшавская
1247,ZIP Realty,real_estate_agent,https://www.cian.ru/rent/flat/294578137/,Москва,rent,flat,3,6,2,68.0,1911,130000,0,Дорогомилово,Кутузовский проспект,24,Кутузовская
1248,ZIP Realty,real_estate_agent,https://www.cian.ru/rent/flat/294578136/,Москва,rent,flat,3,6,3,75.0,1733,130000,0,Дорогомилово,Кутузовский проспект,24,Деловой центр
1249,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/239912220/,Москва,rent,flat,5,11,2,69.6,1904,132570,0,Щукино, Маршала Рыбалко,2к9,Панфиловская
1250,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294514594/,Москва,rent,flat,2,3,2,45.0,2955,133000,0,Тверской,1-й Колобовский переулок,13/14С2,Цветной бульвар
1251,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/294617344/,Москва,rent,flat,9,9,3,98.9,1365,135000,0,Дорогомилово,Кутузовский проспект,7/4к6,Краснопресненская
1252,ID 159663,realtor,https://www.cian.ru/rent/flat/294346205/,Москва,rent,flat,4,4,2,62.0,2177,135000,0,Таганский, Земляной Вал,61к1,Таганская
1253,494 УНР Инвест,real_estate_agent,https://www.cian.ru/rent/flat/286138364/,Москва,rent,flat,9,11,2,87.3,1581,138058,0,Щукино, Маршала Рыбалко,2к6,Панфиловская
1254,Паскаль,real_estate_agent,https://www.cian.ru/rent/flat/294513901/,Москва,rent,flat,4,17,2,60.0,2333,140000,0,Беговой,Ленинградский проспект,35С2,Петровский Парк
1255,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294851380/,Москва,rent,flat,7,44,2,45.0,3111,140000,0,Пресненский,Ходынская ,2,Улица 1905 года
1256,ID 13031504,unknown,https://www.cian.ru/rent/flat/277603862/,Москва,rent,flat,8,20,1,58.5,2393,140000,0,Беговой,Бумажный проезд,4,Савёловская
1257,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295003428/,Москва,rent,flat,18,42,2,42.0,3452,145000,0,Хорошевский,Ленинградский проспект,37/3,Аэропорт
1258,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294800647/,Москва,rent,flat,2,23,3,85.0,1764,150000,0,Можайский,Гжатская ,5к8,Давыдково
1259,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/292665921/,Москва,rent,flat,3,20,3,75.0,2000,150000,0,Таганский, Талалихина,8,Пролетарская
1260,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294986467/,Москва,rent,flat,19,29,3,71.0,2112,150000,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха
1261,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294240197/,Москва,rent,flat,13,23,3,140.0,1071,150000,0,Фили-Давыдково,Давыдковская ,16,Славянский бульвар
1262,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/294298030/,Москва,rent,flat,7,33,4,90.0,1666,150000,0,Хорошево-Мневники,проспект Маршала Жукова,43к5,Народное Ополчение
1263,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/294418117/,Москва,rent,flat,7,37,2,46.0,3260,150000,0,Войковский,Головинское шоссе,10Б,Водный стадион
1264,ID 23057374,homeowner,https://www.cian.ru/rent/flat/294960272/,Москва,rent,flat,8,22,3,119.0,1260,150000,0,Проспект Вернадского, Удальцова,79,Проспект Вернадского
1265,Vmestate,real_estate_agent,https://www.cian.ru/rent/flat/295010642/,Москва,rent,flat,3,6,2,50.0,3020,151000,0,Пресненский,Малая Бронная ,19А,Тверская
1266,Маруся.Про,real_estate_agent,https://www.cian.ru/rent/flat/294923908/,Москва,rent,flat,8,47,2,40.0,3875,155000,0,Бутырский,Новодмитровская ,2к5,Дмитровская
1267,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295036721/,Москва,rent,flat,6,14,2,50.0,3200,160000,0,Раменки,проспект Генерала Дорохова,39к1Б,Минская
1268,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294750117/,Москва,rent,flat,13,16,2,80.0,2000,160000,0,Лефортово,проезд Невельского,3к1,Авиамоторная
1269,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/292548951/,Москва,rent,flat,7,14,3,110.0,1454,160000,0,Пресненский,Зоологическая ,26С1,Баррикадная
1270,formula estate,real_estate_agent,https://www.cian.ru/rent/flat/294375843/,Москва,rent,flat,21,24,2,55.0,3000,165000,0,Хорошевский, Авиаконструктора Сухого,2к1,ЦСКА
1271,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295031035/,Москва,rent,flat,3,8,3,90.0,1888,170000,0,Хамовники, Хамовнический Вал,14,Лужники
1272,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/295011309/,Москва,rent,flat,8,8,3,89.0,1910,170000,0,Мещанский,Малая Сухаревская площадь,2/4,Сухаревская
1273,Ашихмин и партнёры,real_estate_agent,https://www.cian.ru/rent/flat/294990626/,Москва,rent,flat,7,10,3,97.6,1741,170000,0,Басманный,Бауманская ,68/8С1,Бауманская
1274,MOSCOW CITY Official,real_estate_agent,https://www.cian.ru/rent/flat/222881521/,Москва,rent,flat,12,21,2,50.0,3400,170000,0,Пресненский,набережная Пресненская,10с2,Международная
1275,MERSI,real_estate_agent,https://www.cian.ru/rent/flat/294943890/,Москва,rent,flat,4,9,2,70.0,2428,170000,0,Тверской,Самотечная ,5,Цветной бульвар
1276,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294085911/,Москва,rent,flat,3,12,2,60.0,2833,170000,0,Свиблово,1-й Ботанический проезд,5,Проспект Мира
1277,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/rent/flat/294659479/,Москва,rent,flat,4,6,3,81.0,2098,170000,0,Дорогомилово,Кутузовский проспект,22,Выставочная
1278,LaRichesse,real_estate_agent,https://www.cian.ru/rent/flat/294031172/,Москва,rent,flat,5,5,3,141.0,1205,170000,0,Тверской,Тверская ,12С7,
1279,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/295049381/,Москва,rent,flat,21,29,3,87.0,2068,180000,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха
1280,Landmark real estate,real_estate_agent,https://www.cian.ru/rent/flat/191105003/,Москва,rent,flat,9,12,3,108.0,1666,180000,0,Якиманка, Большая Якиманка,26,Полянка
1281,MOSCOW CITY Official,real_estate_agent,https://www.cian.ru/rent/flat/276967564/,Москва,rent,flat,32,78,2,60.0,3000,180000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1282,Moscow Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294795234/,Москва,rent,flat,11,22,3,102.0,1764,180000,0,Красносельский,Грохольский переулок,28,Проспект Мира
1283,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/294394456/,Москва,rent,flat,3,7,4,141.0,1276,180000,0,Пресненский,Большая Садовая ,6,Маяковская
1284,ID 50713685,homeowner,https://www.cian.ru/rent/flat/294521078/,Москва,rent,flat,12,22,4,115.0,1565,180000,0,Даниловский, Трофимова,10,Автозаводская
1285,333980,real_estate_agent,https://www.cian.ru/rent/flat/291360141/,Москва,rent,flat,4,55,3,110.0,1718,189000,0,Хорошевский,Чапаевский переулок,3,Сокол
1286,Корона,real_estate_agent,https://www.cian.ru/rent/flat/295069371/,Москва,rent,flat,22,26,3,244.0,778,190000,0,Можайский,Можайское шоссе,2,Кунцевская
1287,formula estate,real_estate_agent,https://www.cian.ru/rent/flat/294739074/,Москва,rent,flat,4,16,3,70.0,2714,190000,0,Филевский парк,Большая Филевская ,4,Фили
1288,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/287075210/,Москва,rent,flat,45,78,2,67.0,2835,190000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1289,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/294303642/,Москва,rent,flat,25,29,3,77.7,2444,189900,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха
1290,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291951357/,Москва,rent,flat,9,79,2,61.9,3069,190000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1291,The IMPERIUM,real_estate_agent,https://www.cian.ru/rent/flat/294288517/,Москва,rent,flat,13,14,3,115.0,1739,200000,0,Хамовники,Оболенский переулок,9К8,Фрунзенская
1292,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/295065169/,Москва,rent,flat,2,4,3,105.0,1904,200000,0,Хамовники,Зубовский бульвар,35С1,Парк Культуры
1293,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/293805879/,Москва,rent,flat,6,22,3,105.0,1895,199000,0,Арбат,Малый Новопесковский переулок,8,Смоленская
1294,333980,real_estate_agent,https://www.cian.ru/rent/flat/294542816/,Москва,rent,flat,4,19,3,100.0,2000,200000,0,Раменки,Ломоносовский проспект,25к2,Университет
1295,БРАЙТХОУМ,real_estate_agent,https://www.cian.ru/rent/flat/295016211/,Москва,rent,flat,2,4,3,105.0,1904,200000,0,Хамовники,Зубовский бульвар,35С1,Парк Культуры
1296,Life Style,real_estate_agent,https://www.cian.ru/rent/flat/285154546/,Москва,rent,flat,3,6,4,150.0,1333,200000,0,Замоскворечье, Малая Ордынка,11,Третьяковская
1297,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/294989634/,Москва,rent,flat,2,7,2,60.0,3333,200000,0,Замоскворечье,Шлюзовая набережная,2А,Павелецкая
1298,Ashtons International Realty,real_estate_agent,https://www.cian.ru/rent/flat/291356578/,Москва,rent,flat,19,22,3,100.0,1990,199000,0,Раменки,Минская ,1ГК1,Ломоносовский проспект
1299,Ramenky Realty,real_estate_agent,https://www.cian.ru/rent/flat/293971888/,Москва,rent,flat,7,13,1,50.0,4000,200000,0,Пресненский, Сергея Макеева,9к1,Выставочная
1300,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/290813859/,Москва,rent,flat,3,20,4,154.0,1298,200000,0,Якиманка, Шаболовка,26С3,Октябрьская
1301,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/294169208/,Москва,rent,flat,2,7,2,62.0,3225,200000,0,Замоскворечье,Шлюзовая набережная,2А,Павелецкая
1302,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/289193848/,Москва,rent,flat,3,11,2,75.0,2666,200000,0,Мещанский,Ботанический переулок,5,Проспект Мира
1303,LaRichesse,real_estate_agent,https://www.cian.ru/rent/flat/292852189/,Москва,rent,flat,19,22,4,100.0,1990,199000,0,Раменки,Минская ,1ГК1,Ломоносовский проспект
1304,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/292512186/,Москва,rent,flat,36,79,1,51.1,3913,200000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1305,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/292512127/,Москва,rent,flat,20,79,2,71.9,2781,200000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1306,ID 54124637,realtor,https://www.cian.ru/rent/flat/294810154/,Москва,rent,flat,15,19,3,135.0,1555,210000,0,Ломоносовский, Гарибальди,7,Новые Черёмушки
1307,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291950905/,Москва,rent,flat,23,79,2,65.0,3230,210000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1308,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291945897/,Москва,rent,flat,25,79,2,62.1,3381,210000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1309,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291944992/,Москва,rent,flat,17,79,2,71.5,2937,210000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1310,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291944872/,Москва,rent,flat,41,85,2,58.4,3595,210000,0,Пресненский,1-й Красногвардейский проезд,21с2,Деловой центр
1311,7EVEN real estate,real_estate_agent,https://www.cian.ru/rent/flat/290523161/,Москва,rent,flat,43,78,2,62.0,3387,210000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1312,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/291945219/,Москва,rent,flat,45,79,2,61.8,3543,219000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
1313,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/286057369/,Москва,rent,flat,7,10,3,100.0,2200,220000,0,Басманный,Лубянский проезд,17,Китай-город
1314,VISTA Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/294784699/,Москва,rent,flat,3,4,3,140.0,1642,230000,0,Хамовники,Сеченовский переулок,5,Парк Культуры
1315,Moscow Estate Group,real_estate_agent,https://www.cian.ru/rent/flat/294630784/,Москва,rent,flat,4,7,2,75.0,3066,230000,0,Басманный,Подсосенский переулок,3к2,Курская
1316,ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/rent/flat/292001634/,Москва,rent,flat,9,11,4,199.8,1151,230000,0,Крылатское, Крылатские Холмы,47,Крылатское
1317,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/293431319/,Москва,rent,flat,8,8,3,106.0,2264,240000,0,Арбат, Арбат,51С1,Смоленская
1318,ГАЛЕРЕЯ,real_estate_agent,https://www.cian.ru/rent/flat/290534956/,Москва,rent,flat,37,75,2,99.0,2424,240000,0,Пресненский,1-й Красногвардейский проезд,15,Деловой центр
1319,SKOLKOVO НЕДВИЖИМОСТЬ,real_estate_agent,https://www.cian.ru/rent/flat/294298870/,Москва,rent,flat,13,78,2,62.0,3870,240000,0,Пресненский,1-й Красногвардейский проезд,22с2,Международная
1320,Moscow Estate,real_estate_agent,https://www.cian.ru/rent/flat/293908608/,Москва,rent,flat,6,7,4,160.0,1500,240000,0,Тверской,2-я Тверская-Ямская ,28,Маяковская
1321,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/294900082/,Москва,rent,flat,2,5,3,142.0,1760,250000,0,Покровское-Стрешнево,Береговая ,4К2,Водный стадион
1322,Point Estate Город,real_estate_agent,https://www.cian.ru/rent/flat/294761340/,Москва,rent,flat,2,4,4,200.0,1250,250000,0,Тверской, Петровка,24С3,Трубная
1323,Estate time,real_estate_agent,https://www.cian.ru/rent/flat/293569054/,Москва,rent,flat,17,31,3,140.0,1785,250000,0,Очаково-Матвеевское,Нежинская ,1к3,Давыдково
1324,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/294931934/,Москва,rent,flat,18,31,4,155.0,1612,250000,0,Очаково-Матвеевское,Нежинская ,1к1,Славянский бульвар
1325,СТОЛИЦА Департамент недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/292409892/,Москва,rent,flat,2,6,4,127.0,1968,250000,0,Замоскворечье, Большая Ордынка,13/9С1,Новокузнецкая
1326,Москва-Сити Онлайн,real_estate_agent,https://www.cian.ru/rent/flat/295039549/,Москва,rent,flat,24,78,1,75.0,3333,250000,0,Пресненский,1-й Красногвардейский проезд,22с2,Тестовская
